,date,National Team,Rating
16781,1982-03-06,Argentina,74.92415573853309
16782,1982-03-20,Argentina,74.92415573853309
16783,1982-07-04,Argentina,74.92415573853309
16784,1982-07-10,Argentina,74.92415573853309
16785,1982-08-14,Argentina,74.92415573853309
16786,1982-08-28,Argentina,74.92415573853309
16787,1982-09-11,Argentina,74.92415573853309
16788,1982-11-14,Argentina,74.29680145805139
16789,1982-11-20,Argentina,73.79491803366604
16790,1983-01-15,Argentina,73.79491803366604
16791,1983-02-05,Argentina,73.79491803366604
16792,1983-02-19,Argentina,73.79491803366604
16793,1983-03-05,Argentina,73.79491803366604
16794,1983-03-19,Argentina,73.79491803366604
16795,1983-07-31,Argentina,75.56466808379274
16796,1983-08-07,Argentina,74.68836814394479
16797,1983-08-20,Argentina,74.68836814394479
16798,1983-10-22,Argentina,74.68836814394479
16799,1983-11-12,Argentina,74.68836814394479
16800,1983-11-13,Argentina,74.68836814394479
16801,1983-11-19,Argentina,74.68836814394479
16802,1984-01-21,Argentina,74.68836814394479
16803,1984-02-04,Argentina,74.68836814394479
16804,1984-02-18,Argentina,74.68836814394479
16805,1984-03-03,Argentina,74.68836814394479
16806,1984-03-17,Argentina,74.68836814394479
16807,1984-06-02,Argentina,74.68836814394479
16808,1984-06-09,Argentina,74.68836814394479
16809,1984-06-16,Argentina,74.68836814394479
16810,1984-06-23,Argentina,74.68836814394479
16811,1984-07-21,Argentina,74.68836814394479
16812,1984-08-04,Argentina,74.68836814394479
16813,1984-08-18,Argentina,74.68836814394479
16814,1984-11-03,Argentina,74.68836814394479
16815,1984-11-10,Argentina,74.68836814394479
16816,1984-11-24,Argentina,74.68836814394479
16817,1984-12-08,Argentina,74.68836814394479
16818,1985-02-02,Argentina,74.68836814394479
16819,1985-02-16,Argentina,74.68836814394479
16820,1985-03-02,Argentina,74.68836814394479
16821,1985-03-16,Argentina,74.68836814394479
16822,1985-03-30,Argentina,74.68836814394479
16823,1985-04-20,Argentina,74.68836814394479
16824,1985-06-01,Argentina,74.68836814394479
16825,1985-06-08,Argentina,74.68836814394479
16826,1985-06-22,Argentina,76.44989879249167
16827,1985-06-29,Argentina,75.85912331132917
16828,1985-10-26,Argentina,75.92671888561365
16829,1985-11-02,Argentina,76.92671888561365
16830,1986-01-18,Argentina,76.92671888561365
16831,1986-02-01,Argentina,76.92671888561365
16832,1986-02-15,Argentina,76.92671888561365
16833,1986-03-01,Argentina,76.92671888561365
16834,1986-03-15,Argentina,76.92671888561365
16835,1986-05-31,Argentina,78.52482959434367
16836,1986-06-01,Argentina,78.52482959434367
16837,1986-06-07,Argentina,77.80331816132768
16838,1986-06-21,Argentina,77.80331816132768
16839,1986-06-28,Argentina,77.80331816132768
16840,1986-07-06,Argentina,77.31093649269474
16841,1986-07-12,Argentina,76.96626932465168
16842,1986-08-09,Argentina,76.96626932465168
16843,1986-08-23,Argentina,76.96626932465168
16844,1986-09-06,Argentina,76.96626932465168
16845,1986-11-08,Argentina,76.96626932465168
16846,1986-11-15,Argentina,76.96626932465168
16847,1987-02-07,Argentina,76.96626932465168
16848,1987-02-21,Argentina,76.96626932465168
16849,1987-03-07,Argentina,76.96626932465168
16850,1987-03-21,Argentina,76.96626932465168
16851,1987-04-04,Argentina,76.96626932465168
16852,1987-05-22,Argentina,76.96626932465168
16853,1987-05-23,Argentina,76.96626932465168
16854,1987-05-25,Argentina,76.96626932465168
16855,1987-05-28,Argentina,78.31587435188675
16856,1987-06-01,Argentina,76.99124390598557
16857,1987-06-06,Argentina,76.99124390598557
16858,1987-06-07,Argentina,76.99124390598557
16859,1987-06-08,Argentina,76.99124390598557
16860,1987-06-12,Argentina,76.99124390598557
16861,1987-06-14,Argentina,76.99124390598557
16862,1987-06-18,Argentina,76.99124390598557
16863,1987-06-20,Argentina,76.99124390598557
16864,1987-07-25,Argentina,76.99124390598557
16865,1987-10-31,Argentina,77.33476769186926
16866,1987-11-07,Argentina,78.6095867205762
16867,1988-01-16,Argentina,78.6095867205762
16868,1988-02-06,Argentina,78.6095867205762
16869,1988-02-20,Argentina,78.6095867205762
16870,1988-03-05,Argentina,78.6095867205762
16871,1988-03-19,Argentina,78.6095867205762
16872,1988-04-23,Argentina,78.6095867205762
16873,1988-05-28,Argentina,78.6095867205762
16874,1988-05-29,Argentina,78.6095867205762
16875,1988-06-11,Argentina,78.6095867205762
16876,1988-06-12,Argentina,78.6095867205762
16877,1988-06-18,Argentina,78.09652381404742
16878,1988-06-25,Argentina,79.68607348882439
16879,1988-07-03,Argentina,79.68607348882439
16880,1988-07-16,Argentina,79.68607348882439
16881,1988-07-30,Argentina,79.68607348882439
16882,1988-11-05,Argentina,78.59353309855675
16883,1988-11-11,Argentina,78.08368091643185
16884,1988-11-19,Argentina,78.08368091643185
16885,1988-12-03,Argentina,78.08368091643185
16886,1988-12-31,Argentina,78.08368091643185
16887,1989-01-21,Argentina,78.08368091643185
16888,1989-02-04,Argentina,78.08368091643185
16889,1989-02-18,Argentina,78.08368091643185
16890,1989-03-04,Argentina,78.08368091643185
16891,1989-03-18,Argentina,78.08368091643185
16892,1989-06-17,Argentina,78.08368091643185
16893,1989-06-24,Argentina,78.35961169055243
16894,1989-07-01,Argentina,78.35961169055243
16895,1989-07-15,Argentina,78.70374269092125
16896,1989-07-29,Argentina,78.94463439117942
16897,1989-08-05,Argentina,78.94463439117942
16898,1989-11-04,Argentina,78.94463439117942
16899,1989-11-11,Argentina,78.94463439117942
16900,1989-11-18,Argentina,78.94463439117942
16901,1990-01-20,Argentina,78.94463439117942
16902,1990-02-03,Argentina,78.94463439117942
16903,1990-02-17,Argentina,78.94463439117942
16904,1990-03-03,Argentina,78.94463439117942
16905,1990-03-17,Argentina,78.94463439117942
16906,1990-03-24,Argentina,78.94463439117942
16907,1990-06-09,Argentina,78.94463439117942
16908,1990-06-16,Argentina,78.94463439117942
16909,1990-06-23,Argentina,78.94463439117942
16910,1990-06-24,Argentina,78.94463439117942
16911,1990-06-30,Argentina,78.94463439117942
16912,1990-07-21,Argentina,78.94463439117942
16913,1990-07-28,Argentina,78.19666525435991
16914,1990-08-04,Argentina,79.59828994490431
16915,1990-08-18,Argentina,79.59828994490431
16916,1990-10-27,Argentina,78.060532425161
16917,1990-11-03,Argentina,76.97314568177578
16918,1990-11-10,Argentina,76.19744596263402
16919,1991-01-19,Argentina,76.19744596263402
16920,1991-02-02,Argentina,76.19744596263402
16921,1991-02-16,Argentina,76.19744596263402
16922,1991-03-02,Argentina,76.19744596263402
16923,1991-03-16,Argentina,76.19744596263402
16924,1991-07-06,Argentina,76.43533490201372
16925,1991-07-13,Argentina,76.72080162926936
16926,1991-07-22,Argentina,76.72080162926936
16927,1991-07-27,Argentina,76.72080162926936
16928,1991-08-10,Argentina,76.72080162926936
16929,1991-08-24,Argentina,76.72080162926936
16930,1991-09-04,Argentina,76.72080162926936
16931,1991-10-03,Argentina,76.72080162926936
16932,1991-10-04,Argentina,76.45886100966186
16933,1991-10-08,Argentina,76.45886100966186
16934,1991-10-09,Argentina,73.85103783031614
16935,1991-10-12,Argentina,73.85103783031614
16936,1991-10-13,Argentina,73.85103783031614
16937,1991-10-19,Argentina,73.85103783031614
16938,1991-10-20,Argentina,73.85103783031614
16939,1991-10-26,Argentina,73.85103783031614
16940,1991-10-27,Argentina,73.85103783031614
16941,1991-10-30,Argentina,73.85103783031614
16942,1991-11-02,Argentina,73.85103783031614
16943,1992-01-18,Argentina,73.85103783031614
16944,1992-02-01,Argentina,73.85103783031614
16945,1992-02-15,Argentina,73.85103783031614
16946,1992-03-07,Argentina,73.85103783031614
16947,1992-03-21,Argentina,73.85103783031614
16948,1992-05-30,Argentina,73.85103783031614
16949,1992-06-06,Argentina,73.85103783031614
16950,1992-06-13,Argentina,73.85103783031614
16951,1992-06-21,Argentina,73.85103783031614
16952,1992-07-04,Argentina,73.34292404652537
16953,1992-07-11,Argentina,72.73318750597645
16954,1992-07-19,Argentina,72.73318750597645
16955,1992-07-25,Argentina,72.73318750597645
16956,1992-08-15,Argentina,72.73318750597645
16957,1992-08-29,Argentina,72.73318750597645
16958,1992-10-17,Argentina,72.73318750597645
16959,1992-10-24,Argentina,72.73318750597645
16960,1992-10-31,Argentina,72.73318750597645
16961,1992-11-14,Argentina,74.55148426039945
16962,1992-11-21,Argentina,74.55148426039945
16963,1993-01-16,Argentina,74.55148426039945
16964,1993-02-06,Argentina,74.55148426039945
16965,1993-02-20,Argentina,74.55148426039945
16966,1993-03-06,Argentina,74.55148426039945
16967,1993-03-20,Argentina,74.55148426039945
16968,1993-06-26,Argentina,74.55148426039945
16969,1993-07-03,Argentina,74.55148426039945
16970,1993-07-17,Argentina,74.55148426039945
16971,1993-07-31,Argentina,74.55148426039945
16972,1993-08-14,Argentina,74.55148426039945
16973,1993-08-21,Argentina,74.55148426039945
16974,1993-10-30,Argentina,74.55148426039945
16975,1993-11-06,Argentina,74.23433642179668
16976,1993-11-13,Argentina,73.85375901547337
16977,1993-11-20,Argentina,73.85375901547337
16978,1993-11-27,Argentina,73.85375901547337
16979,1994-01-15,Argentina,73.85375901547337
16980,1994-02-05,Argentina,73.85375901547337
16981,1994-02-19,Argentina,73.85375901547337
16982,1994-03-05,Argentina,73.85375901547337
16983,1994-03-19,Argentina,73.85375901547337
16984,1994-06-04,Argentina,75.09095639453217
16985,1994-06-05,Argentina,75.09095639453217
16986,1994-06-11,Argentina,76.08071429777921
16987,1994-06-18,Argentina,76.08071429777921
16988,1994-06-25,Argentina,76.08071429777921
16989,1994-06-26,Argentina,76.08071429777921
16990,1994-07-03,Argentina,76.08071429777921
16991,1994-07-09,Argentina,76.08071429777921
16992,1994-07-23,Argentina,76.08071429777921
16993,1994-08-06,Argentina,76.08071429777921
16994,1994-08-17,Argentina,76.08071429777921
16995,1994-10-08,Argentina,75.44880619525995
16996,1994-10-12,Argentina,75.44880619525995
16997,1994-10-15,Argentina,75.00647052349646
16998,1994-11-19,Argentina,75.00647052349646
16999,1994-11-26,Argentina,75.00647052349646
17000,1995-01-21,Argentina,75.00647052349646
17001,1995-02-04,Argentina,75.00647052349646
17002,1995-02-18,Argentina,75.00647052349646
17003,1995-03-04,Argentina,75.00647052349646
17004,1995-03-18,Argentina,75.00647052349646
17005,1995-04-30,Argentina,75.29169243300855
17006,1995-05-06,Argentina,75.49134776966702
17007,1995-05-25,Argentina,75.49134776966702
17008,1995-05-27,Argentina,75.57619386331062
17009,1995-05-31,Argentina,75.57619386331062
17010,1995-06-03,Argentina,75.57619386331062
17011,1995-06-04,Argentina,73.35747173179365
17012,1995-06-10,Argentina,73.35747173179365
17013,1995-06-11,Argentina,73.35747173179365
17014,1995-06-17,Argentina,73.35747173179365
17015,1995-06-18,Argentina,73.35747173179365
17016,1995-06-22,Argentina,73.35747173179365
17017,1995-06-24,Argentina,73.35747173179365
17018,1995-07-22,Argentina,73.35747173179365
17019,1995-07-29,Argentina,73.35747173179365
17020,1995-09-02,Argentina,73.35747173179365
17021,1995-10-14,Argentina,73.35747173179365
17022,1995-10-17,Argentina,75.32208482187531
17023,1995-10-21,Argentina,75.19631034255899
17024,1995-10-28,Argentina,75.19631034255899
17025,1995-11-11,Argentina,75.19631034255899
17026,1995-11-12,Argentina,75.19631034255899
17027,1995-11-18,Argentina,75.19631034255899
17028,1996-01-16,Argentina,75.19631034255899
17029,1996-01-20,Argentina,75.19631034255899
17030,1996-02-03,Argentina,75.19631034255899
17031,1996-02-17,Argentina,75.19631034255899
17032,1996-03-02,Argentina,75.19631034255899
17033,1996-03-16,Argentina,75.19631034255899
17034,1996-06-09,Argentina,75.19631034255899
17035,1996-06-15,Argentina,75.19631034255899
17036,1996-06-22,Argentina,74.82069174094138
17037,1996-06-29,Argentina,74.36994941900026
17038,1996-07-06,Argentina,74.36994941900026
17039,1996-07-13,Argentina,74.36994941900026
17040,1996-07-20,Argentina,74.36994941900026
17041,1996-07-27,Argentina,74.36994941900026
17042,1996-08-03,Argentina,74.36994941900026
17043,1996-08-10,Argentina,74.36994941900026
17044,1996-08-17,Argentina,74.36994941900026
17045,1996-08-24,Argentina,74.36994941900026
17046,1996-08-31,Argentina,74.36994941900026
17047,1996-09-25,Argentina,74.36994941900026
17048,1996-10-05,Argentina,74.36994941900026
17049,1996-10-23,Argentina,74.36994941900026
17050,1996-11-09,Argentina,74.6389345355115
17051,1996-11-16,Argentina,74.82722411706936
17052,1996-11-23,Argentina,74.82722411706936
17053,1996-11-30,Argentina,74.82722411706936
17054,1996-12-01,Argentina,74.82722411706936
17055,1996-12-07,Argentina,74.82722411706936
17056,1996-12-14,Argentina,74.57540095719514
17057,1996-12-15,Argentina,74.57540095719514
17058,1997-01-04,Argentina,74.57540095719514
17059,1997-01-18,Argentina,74.57540095719514
17060,1997-02-01,Argentina,74.57540095719514
17061,1997-02-15,Argentina,74.57540095719514
17062,1997-03-01,Argentina,74.57540095719514
17063,1997-03-15,Argentina,74.57540095719514
17064,1997-03-22,Argentina,74.57540095719514
17065,1997-05-31,Argentina,74.29663946478138
17066,1997-06-07,Argentina,77.10150642009174
17067,1997-06-21,Argentina,77.49438985288704
17068,1997-06-28,Argentina,77.76940825584374
17069,1997-07-05,Argentina,77.76940825584374
17070,1997-07-12,Argentina,77.76940825584374
17071,1997-07-19,Argentina,77.76940825584374
17072,1997-07-26,Argentina,77.76940825584374
17073,1997-08-02,Argentina,77.76940825584374
17074,1997-08-09,Argentina,77.76940825584374
17075,1997-08-16,Argentina,77.76940825584374
17076,1997-08-23,Argentina,77.76940825584374
17077,1997-10-18,Argentina,77.76940825584374
17078,1997-10-22,Argentina,77.51317790108924
17079,1997-10-26,Argentina,76.85541999892293
17080,1997-11-01,Argentina,76.55414731625123
17081,1997-11-08,Argentina,78.31312917011388
17082,1997-11-15,Argentina,78.31312917011388
17083,1997-11-22,Argentina,78.31312917011388
17084,1997-11-29,Argentina,78.31312917011388
17085,1997-12-06,Argentina,78.31312917011388
17086,1997-12-20,Argentina,78.31312917011388
17087,1998-01-24,Argentina,78.31312917011388
17088,1998-02-07,Argentina,78.31312917011388
17089,1998-02-21,Argentina,78.31312917011388
17090,1998-03-07,Argentina,78.31312917011388
17091,1998-03-21,Argentina,78.31312917011388
17092,1998-03-22,Argentina,78.31312917011388
17093,1998-04-04,Argentina,78.31312917011388
17094,1998-04-05,Argentina,78.31312917011388
17095,1998-06-06,Argentina,78.31312917011388
17096,1998-06-13,Argentina,77.5042120132911
17097,1998-06-20,Argentina,76.93797000351515
17098,1998-06-27,Argentina,76.93797000351515
17099,1998-07-04,Argentina,76.93797000351515
17100,1998-07-11,Argentina,76.93797000351515
17101,1998-07-18,Argentina,76.93797000351515
17102,1998-07-25,Argentina,76.93797000351515
17103,1998-08-01,Argentina,76.93797000351515
17104,1998-08-15,Argentina,76.93797000351515
17105,1998-08-22,Argentina,76.93797000351515
17106,1998-08-29,Argentina,76.93797000351515
17107,1998-11-07,Argentina,75.8693778430505
17108,1998-11-14,Argentina,75.63329726027703
17109,1998-11-21,Argentina,74.74451815469848
17110,1998-11-22,Argentina,74.74451815469848
17111,1998-11-28,Argentina,74.74451815469848
17112,1998-12-05,Argentina,74.74451815469848
17113,1999-02-06,Argentina,74.74451815469848
17114,1999-02-20,Argentina,74.74451815469848
17115,1999-03-06,Argentina,74.74451815469848
17116,1999-03-20,Argentina,74.74451815469848
17117,1999-04-10,Argentina,74.74451815469848
17118,1999-04-11,Argentina,74.74451815469848
17119,1999-06-05,Argentina,74.03592495888927
17120,1999-06-12,Argentina,73.46905040224189
17121,1999-06-19,Argentina,73.46905040224189
17122,1999-06-26,Argentina,73.46905040224189
17123,1999-07-10,Argentina,73.46905040224189
17124,1999-07-17,Argentina,73.46905040224189
17125,1999-07-24,Argentina,73.46905040224189
17126,1999-08-07,Argentina,73.46905040224189
17127,1999-08-14,Argentina,73.46905040224189
17128,1999-08-21,Argentina,75.09048053061993
17129,1999-08-28,Argentina,74.10494005593702
17130,1999-10-01,Argentina,73.56292561759442
17131,1999-10-02,Argentina,73.56292561759442
17132,1999-10-03,Argentina,73.56292561759442
17133,1999-10-09,Argentina,73.56292561759442
17134,1999-10-10,Argentina,73.56292561759442
17135,1999-10-14,Argentina,73.56292561759442
17136,1999-10-20,Argentina,76.1300782155579
17137,1999-10-23,Argentina,76.1300782155579
17138,1999-10-24,Argentina,73.67072656263547
17139,1999-10-30,Argentina,73.67072656263547
17140,1999-10-31,Argentina,73.67072656263547
17141,1999-11-04,Argentina,73.67072656263547
17142,1999-11-06,Argentina,73.67072656263547
17143,2000-02-05,Argentina,73.67072656263547
17144,2000-02-19,Argentina,73.67072656263547
17145,2000-03-04,Argentina,73.67072656263547
17146,2000-03-18,Argentina,73.67072656263547
17147,2000-03-19,Argentina,73.67072656263547
17148,2000-04-01,Argentina,73.67072656263547
17149,2000-04-02,Argentina,73.67072656263547
17150,2000-06-03,Argentina,75.02645342319838
17151,2000-06-17,Argentina,75.87701743207488
17152,2000-06-24,Argentina,76.27394730288391
17153,2000-07-01,Argentina,76.27394730288391
17154,2000-07-08,Argentina,76.27394730288391
17155,2000-07-15,Argentina,76.27394730288391
17156,2000-07-22,Argentina,76.27394730288391
17157,2000-07-29,Argentina,76.27394730288391
17158,2000-08-05,Argentina,76.27394730288391
17159,2000-08-19,Argentina,76.27394730288391
17160,2000-08-26,Argentina,76.27394730288391
17161,2000-11-04,Argentina,76.27394730288391
17162,2000-11-11,Argentina,76.27394730288391
17163,2000-11-12,Argentina,75.9891481152953
17164,2000-11-18,Argentina,75.9891481152953
17165,2000-11-19,Argentina,75.9891481152953
17166,2000-11-25,Argentina,75.66978784259967
17167,2000-11-26,Argentina,75.66978784259967
17168,2000-12-02,Argentina,75.66978784259967
17169,2001-02-03,Argentina,75.66978784259967
17170,2001-02-04,Argentina,75.66978784259967
17171,2001-02-17,Argentina,75.66978784259967
17172,2001-03-03,Argentina,75.66978784259967
17173,2001-03-17,Argentina,75.66978784259967
17174,2001-04-07,Argentina,75.66978784259967
17175,2001-04-08,Argentina,75.66978784259967
17176,2001-06-16,Argentina,75.66978784259967
17177,2001-06-23,Argentina,75.24154174235682
17178,2001-06-30,Argentina,75.24154174235682
17179,2001-07-14,Argentina,76.20274236398531
17180,2001-07-21,Argentina,76.20274236398531
17181,2001-07-28,Argentina,76.20274236398531
17182,2001-08-11,Argentina,76.20274236398531
17183,2001-08-18,Argentina,76.20274236398531
17184,2001-08-25,Argentina,76.20274236398531
17185,2001-09-01,Argentina,76.20274236398531
17186,2001-09-22,Argentina,76.20274236398531
17187,2001-10-13,Argentina,76.20274236398531
17188,2001-10-20,Argentina,76.20274236398531
17189,2001-11-10,Argentina,77.38170974671318
17190,2001-11-17,Argentina,77.38170974671318
17191,2001-11-18,Argentina,78.41473065526455
17192,2001-11-24,Argentina,78.41473065526455
17193,2001-11-25,Argentina,78.41473065526455
17194,2001-12-01,Argentina,78.08499579181913
17195,2002-02-02,Argentina,78.08499579181913
17196,2002-02-03,Argentina,78.08499579181913
17197,2002-02-16,Argentina,78.08499579181913
17198,2002-03-02,Argentina,78.08499579181913
17199,2002-03-22,Argentina,78.08499579181913
17200,2002-03-23,Argentina,78.08499579181913
17201,2002-04-06,Argentina,78.08499579181913
17202,2002-04-07,Argentina,78.08499579181913
17203,2002-06-08,Argentina,78.08499579181913
17204,2002-06-15,Argentina,79.75002228644053
17205,2002-06-22,Argentina,79.2414802503663
17206,2002-06-29,Argentina,78.03507243597468
17207,2002-07-13,Argentina,78.03507243597468
17208,2002-07-20,Argentina,78.03507243597468
17209,2002-07-27,Argentina,78.03507243597468
17210,2002-08-03,Argentina,78.03507243597468
17211,2002-08-10,Argentina,78.03507243597468
17212,2002-08-17,Argentina,78.03507243597468
17213,2002-11-02,Argentina,77.76877340603626
17214,2002-11-09,Argentina,77.76877340603626
17215,2002-11-16,Argentina,78.29182822488008
17216,2002-11-23,Argentina,77.50164500263136
17217,2003-02-15,Argentina,77.50164500263136
17218,2003-02-16,Argentina,77.50164500263136
17219,2003-02-22,Argentina,77.50164500263136
17220,2003-02-23,Argentina,77.50164500263136
17221,2003-03-08,Argentina,77.50164500263136
17222,2003-03-09,Argentina,77.50164500263136
17223,2003-03-22,Argentina,77.50164500263136
17224,2003-03-23,Argentina,77.50164500263136
17225,2003-03-29,Argentina,77.50164500263136
17226,2003-03-30,Argentina,77.50164500263136
17227,2003-06-07,Argentina,77.50164500263136
17228,2003-06-14,Argentina,79.00558730301242
17229,2003-06-20,Argentina,80.20874114331727
17230,2003-06-21,Argentina,80.20874114331727
17231,2003-06-28,Argentina,79.23342610042315
17232,2003-07-12,Argentina,79.23342610042315
17233,2003-07-19,Argentina,79.23342610042315
17234,2003-07-26,Argentina,79.23342610042315
17235,2003-08-02,Argentina,79.23342610042315
17236,2003-08-09,Argentina,79.23342610042315
17237,2003-08-16,Argentina,79.23342610042315
17238,2003-08-23,Argentina,79.23342610042315
17239,2003-08-30,Argentina,79.23342610042315
17240,2003-09-06,Argentina,79.23342610042315
17241,2003-10-10,Argentina,77.15373212170641
17242,2003-10-11,Argentina,77.15373212170641
17243,2003-10-18,Argentina,77.15373212170641
17244,2003-10-25,Argentina,77.15373212170641
17245,2003-10-26,Argentina,76.1149046677038
17246,2003-11-01,Argentina,76.1149046677038
17247,2003-11-02,Argentina,76.1149046677038
17248,2003-11-08,Argentina,76.1149046677038
17249,2003-11-09,Argentina,76.1149046677038
17250,2003-11-15,Argentina,76.1149046677038
17251,2003-11-16,Argentina,76.1149046677038
17252,2003-11-20,Argentina,76.1149046677038
17253,2003-11-22,Argentina,76.1149046677038
17254,2004-02-14,Argentina,76.1149046677038
17255,2004-02-15,Argentina,76.1149046677038
17256,2004-02-21,Argentina,76.1149046677038
17257,2004-02-22,Argentina,76.1149046677038
17258,2004-03-06,Argentina,76.1149046677038
17259,2004-03-07,Argentina,76.1149046677038
17260,2004-03-20,Argentina,76.1149046677038
17261,2004-03-21,Argentina,76.1149046677038
17262,2004-03-27,Argentina,76.1149046677038
17263,2004-06-12,Argentina,77.19075888341261
17264,2004-06-13,Argentina,77.19075888341261
17265,2004-06-19,Argentina,76.05144225597967
17266,2004-06-26,Argentina,76.512750727847
17267,2004-07-17,Argentina,76.512750727847
17268,2004-07-24,Argentina,76.512750727847
17269,2004-07-31,Argentina,76.512750727847
17270,2004-08-07,Argentina,76.512750727847
17271,2004-08-14,Argentina,76.512750727847
17272,2004-08-21,Argentina,76.512750727847
17273,2004-11-06,Argentina,76.512750727847
17274,2004-11-13,Argentina,76.512750727847
17275,2004-11-20,Argentina,78.35460848420492
17276,2004-11-27,Argentina,77.58117431394744
17277,2004-12-04,Argentina,76.67160766331436
17278,2005-02-05,Argentina,76.67160766331436
17279,2005-02-06,Argentina,76.67160766331436
17280,2005-02-12,Argentina,76.67160766331436
17281,2005-02-14,Argentina,76.67160766331436
17282,2005-02-26,Argentina,76.67160766331436
17283,2005-02-27,Argentina,76.67160766331436
17284,2005-03-05,Argentina,76.67160766331436
17285,2005-03-12,Argentina,76.67160766331436
17286,2005-03-13,Argentina,76.67160766331436
17287,2005-03-19,Argentina,76.67160766331436
17288,2005-06-11,Argentina,77.12191072405051
17289,2005-06-17,Argentina,75.48215317263943
17290,2005-06-18,Argentina,75.48215317263943
17291,2005-06-25,Argentina,75.48215317263943
17292,2005-07-02,Argentina,75.48215317263943
17293,2005-07-09,Argentina,75.48215317263943
17294,2005-07-23,Argentina,75.48215317263943
17295,2005-07-30,Argentina,75.48215317263943
17296,2005-08-06,Argentina,75.48215317263943
17297,2005-08-13,Argentina,75.48215317263943
17298,2005-08-20,Argentina,75.48215317263943
17299,2005-08-27,Argentina,75.48215317263943
17300,2005-09-03,Argentina,75.48215317263943
17301,2005-11-05,Argentina,75.51341124293725
17302,2005-11-12,Argentina,76.23644999451331
17303,2005-11-19,Argentina,77.2235520799196
17304,2005-11-26,Argentina,77.2235520799196
17305,2006-02-04,Argentina,77.2235520799196
17306,2006-02-05,Argentina,77.2235520799196
17307,2006-02-11,Argentina,77.2235520799196
17308,2006-02-12,Argentina,77.2235520799196
17309,2006-02-25,Argentina,77.2235520799196
17310,2006-02-26,Argentina,77.2235520799196
17311,2006-03-11,Argentina,77.2235520799196
17312,2006-03-12,Argentina,77.2235520799196
17313,2006-03-18,Argentina,77.2235520799196
17314,2006-06-10,Argentina,77.2235520799196
17315,2006-06-11,Argentina,78.23878198770238
17316,2006-06-17,Argentina,79.45705787704172
17317,2006-06-24,Argentina,79.39394733533608
17318,2006-07-08,Argentina,79.39394733533608
17319,2006-07-15,Argentina,79.39394733533608
17320,2006-07-22,Argentina,79.39394733533608
17321,2006-07-29,Argentina,79.39394733533608
17322,2006-08-05,Argentina,79.39394733533608
17323,2006-08-19,Argentina,79.39394733533608
17324,2006-08-26,Argentina,79.39394733533608
17325,2006-09-02,Argentina,79.39394733533608
17326,2006-09-09,Argentina,79.39394733533608
17327,2006-11-04,Argentina,79.39394733533608
17328,2006-11-05,Argentina,79.39394733533608
17329,2006-11-11,Argentina,80.13003458675158
17330,2006-11-18,Argentina,80.29628596543658
17331,2006-11-19,Argentina,80.29628596543658
17332,2006-11-25,Argentina,79.62242498512478
17333,2007-02-03,Argentina,79.62242498512478
17334,2007-02-04,Argentina,79.62242498512478
17335,2007-02-10,Argentina,79.62242498512478
17336,2007-02-11,Argentina,79.62242498512478
17337,2007-02-24,Argentina,79.62242498512478
17338,2007-03-10,Argentina,79.62242498512478
17339,2007-03-11,Argentina,79.62242498512478
17340,2007-03-17,Argentina,79.62242498512478
17341,2007-05-26,Argentina,81.0099817605792
17342,2007-06-02,Argentina,82.6750498911245
17343,2007-06-09,Argentina,82.96175082277298
17344,2007-06-16,Argentina,82.96175082277298
17345,2007-06-23,Argentina,82.96175082277298
17346,2007-06-30,Argentina,82.96175082277298
17347,2007-07-07,Argentina,82.96175082277298
17348,2007-07-14,Argentina,82.96175082277298
17349,2007-07-21,Argentina,82.96175082277298
17350,2007-08-04,Argentina,82.96175082277298
17351,2007-08-11,Argentina,82.96175082277298
17352,2007-08-18,Argentina,81.00441846718684
17353,2007-08-24,Argentina,81.00441846718684
17354,2007-08-25,Argentina,81.00441846718684
17355,2007-08-26,Argentina,81.00441846718684
17356,2007-09-07,Argentina,83.49297599831739
17357,2007-09-08,Argentina,83.49297599831739
17358,2007-09-14,Argentina,83.49297599831739
17359,2007-09-15,Argentina,83.49297599831739
17360,2007-09-21,Argentina,83.49297599831739
17361,2007-09-23,Argentina,83.49297599831739
17362,2007-09-29,Argentina,83.49297599831739
17363,2007-09-30,Argentina,84.15163371068464
17364,2007-10-06,Argentina,84.15163371068464
17365,2007-10-07,Argentina,84.83900757950633
17366,2007-10-13,Argentina,84.83900757950633
17367,2007-10-14,Argentina,81.48236699581062
17368,2007-10-19,Argentina,84.8616575272059
17369,2007-10-20,Argentina,84.8616575272059
17370,2007-11-24,Argentina,84.8616575272059
17371,2008-02-02,Argentina,84.8616575272059
17372,2008-02-03,Argentina,84.8616575272059
17373,2008-02-09,Argentina,84.8616575272059
17374,2008-02-10,Argentina,84.8616575272059
17375,2008-02-23,Argentina,84.8616575272059
17376,2008-03-08,Argentina,84.8616575272059
17377,2008-03-09,Argentina,84.8616575272059
17378,2008-03-15,Argentina,84.8616575272059
17379,2008-06-07,Argentina,84.77358080203422
17380,2008-06-14,Argentina,82.70311942189687
17381,2008-06-21,Argentina,82.70311942189687
17382,2008-06-28,Argentina,80.81696717083321
17383,2008-07-05,Argentina,80.81696717083321
17384,2008-07-12,Argentina,80.81696717083321
17385,2008-07-19,Argentina,80.81696717083321
17386,2008-07-26,Argentina,80.81696717083321
17387,2008-08-02,Argentina,80.81696717083321
17388,2008-08-09,Argentina,80.10972492961896
